,artist,title,Wonder,Transcendence,Nostalgia,Tenderness,Peacefulness,Joy,Power,Tension,Sadness,Spotify ID,Youtube ID,genre,Path
617,Sly & The Family Stone,Everyday People,3,2,5,5,5,5,5,2,2,7lL2lMWNtzOcf5HnEudNgn,,funk_soul,tracks/7lL2lMWNtzOcf5HnEudNgn.mp3
618,Toquinho,Garota de Ipanema,2,1,4,2,4,5,2,2,1,0KtpvAIKMUD4wSsHv25IMn,,jazz,tracks/0KtpvAIKMUD4wSsHv25IMn.mp3
619,Tony Toni Tonï¿½,Feels Good,2,2,5,2,2,5,4,2,1,4cRR2gUTOerkUOW5iZpm91,,funk_soul,tracks/4cRR2gUTOerkUOW5iZpm91.mp3
620,London Grammar,Hey Now (Arty Remix),5,5,4,4,5,4,3,2,4,1CUYpY3GpRNkKnn3cEQ2nK,,electronic,tracks/1CUYpY3GpRNkKnn3cEQ2nK.mp3
621,Sara Gazarek,Yours,1,1,4,5,5,4,1,1,1,3STjN5FAkJiljtZzrSeE0I,,jazz,tracks/3STjN5FAkJiljtZzrSeE0I.mp3
622,Karrin Allyson,Moanin',4,3,4,3,5,5,2,2,1,2FcKhzTwtj5wKdri7bXBMK,,jazz,tracks/2FcKhzTwtj5wKdri7bXBMK.mp3
623,Astrud Gilberto,And Roses And Roses,4,3,5,5,5,3,1,2,4,0BEn0rwSyzuvhKgZ7GLbyO,,jazz,tracks/0BEn0rwSyzuvhKgZ7GLbyO.mp3
624,Paul Davis,Cool Night,4,3,5,5,5,3,3,1,2,29KyVqHekckVGfxHn8QS7m,,rock,tracks/29KyVqHekckVGfxHn8QS7m.mp3
625,Steely Dan,Blues Beach,3,2,3,4,2,5,3,1,1,1RHIgJN4USj9Buggihf2Pn,,rock,tracks/1RHIgJN4USj9Buggihf2Pn.mp3
626,Billie Holiday,The Man I Love,3,3,5,5,5,1,1,2,3,0ndEbK6LnERIPBG6t4gXDX,,jazz,tracks/0ndEbK6LnERIPBG6t4gXDX.mp3
627,James Blake,Timeless,1,2,1,1,1,2,4,5,1,49jxn2Mdde8QZUx0AlbD0l,,electronic,tracks/49jxn2Mdde8QZUx0AlbD0l.mp3
628,Eliane Elias,Time Alone,2,2,4,5,5,1,1,1,3,1hYd1uyB9HQpf4icjtBQoB,,jazz,tracks/1hYd1uyB9HQpf4icjtBQoB.mp3
629,Lykke Li,"I'm Good, I'm Gone",2,1,2,1,2,5,3,1,1,2GjycBB2VHP4NSIzUrJkrE,,pop,tracks/2GjycBB2VHP4NSIzUrJkrE.mp3
630,Santigold,Disparate Youth,4,3,4,3,3,5,5,3,1,0t2QiRkpag0fAgs9zuCPlH,,electronic,tracks/0t2QiRkpag0fAgs9zuCPlH.mp3
631,Maysa,Dindi,5,4,4,5,5,3,2,1,4,6cc51rDYn6G9lahsZk3Fsh,,jazz,tracks/6cc51rDYn6G9lahsZk3Fsh.mp3
632,Girls Aloud,I'll Stand by You,5,5,5,5,5,4,5,2,4,5AEAf1PGC0B6Z1iVE1j8oY,,pop,tracks/5AEAf1PGC0B6Z1iVE1j8oY.mp3
633,Marina and the Diamonds,Gold,4,2,2,4,3,5,2,1,1,31cL2Hdc40Rck0wH1sDEja,,pop,tracks/31cL2Hdc40Rck0wH1sDEja.mp3
634,2NE1,In the Club,4,2,2,3,2,3,4,2,2,6ZkNt6fWIMoqznNe5RRwRT,,pop,tracks/6ZkNt6fWIMoqznNe5RRwRT.mp3
635,The Starting Line,The Best of Me,1,2,4,1,1,5,5,2,2,1Up4RdOBpChNDytatxKDXP,,rock,tracks/1Up4RdOBpChNDytatxKDXP.mp3
636,Suede,The Power,3,2,4,2,3,2,2,2,2,4fwpiQo9zk7AMd3jK4cxmU,,pop,tracks/4fwpiQo9zk7AMd3jK4cxmU.mp3
637,Bruno Mars,Treasure,4,2,4,3,2,5,5,2,1,55h7vJchibLdUkxdlX3fK7,,funk_soul,tracks/55h7vJchibLdUkxdlX3fK7.mp3
638,Teena Marie,365,3,2,4,5,4,5,4,2,1,7w7OoMSngihtJTSbG8HLWV,,funk_soul,tracks/7w7OoMSngihtJTSbG8HLWV.mp3
639,"Earth, Wind & Fire",Let's Groove,5,4,5,5,4,5,5,2,1,3koCCeSaVUyrRo3N2gHrd8,,funk_soul,tracks/3koCCeSaVUyrRo3N2gHrd8.mp3
640,Diana Krall,Walk On By,4,2,4,3,5,5,3,2,1,4jZRI1v2LLaDTshDW9qruu,,jazz,tracks/4jZRI1v2LLaDTshDW9qruu.mp3
641,Gnarls Barkley,Just a Thought,3,2,3,2,2,2,3,5,5,5xNUIReo5O6W1LRp2OKJty,,funk_soul,tracks/5xNUIReo5O6W1LRp2OKJty.mp3
642,Cï¿½u,Mais um Lamento,3,2,3,2,4,3,1,2,1,7Ms8NNySNGSNtjYtdBqrMD,,jazz,tracks/7Ms8NNySNGSNtjYtdBqrMD.mp3
643,James Blake,Overgrown,2,2,3,3,5,1,1,2,4,2IqjKEBiz0CdLKdkXhxw84,,electronic,tracks/2IqjKEBiz0CdLKdkXhxw84.mp3
644,Lasgo,Blue,3,5,4,2,3,5,5,4,2,1U9FOQOkDsnwlz3SXBCPcg,,electronic,tracks/1U9FOQOkDsnwlz3SXBCPcg.mp3
645,Laura Pausini,Jenny,3,3,3,5,4,2,2,1,3,51ulZ6HIucARLOODM8smpU,,pop,tracks/51ulZ6HIucARLOODM8smpU.mp3
646,Nina Simone,Sinnerman,3,3,2,2,3,5,3,4,1,5xRP5iyVdGglqlY4Vcjhkx,,jazz,tracks/5xRP5iyVdGglqlY4Vcjhkx.mp3
647,ABBA,Lay All Your Love on Me,3,5,5,5,2,5,5,3,3,2245x0g1ft0HC7sf79zbYN,,pop,tracks/2245x0g1ft0HC7sf79zbYN.mp3
648,Katatonia,Last Resort,1,2,4,1,2,3,3,5,4,2gtu8xsu1VGahuRJ2YZAHA,,rock,tracks/2gtu8xsu1VGahuRJ2YZAHA.mp3
649,Christopher Cross,Ride Like the Wind,2,2,3,1,3,4,2,1,1,7gUMShP1l20tC0xf17Zplk,,rock,tracks/7gUMShP1l20tC0xf17Zplk.mp3
650,Beyoncï¿½,Blow Remix,2,2,3,4,3,5,5,2,1,0GjDYSp1bNyjggwPadwlyf,,funk_soul,tracks/0GjDYSp1bNyjggwPadwlyf.mp3
651,Camila,Mientes,4,1,3,5,4,3,1,1,2,5EhzE6HJaCcLFrf5rPqvpk,,pop,tracks/5EhzE6HJaCcLFrf5rPqvpk.mp3
652,Billie Holiday,Strange Fruit,4,3,5,5,5,1,2,2,5,1CTex49P0iWwzUGsMNjgaV,,jazz,tracks/1CTex49P0iWwzUGsMNjgaV.mp3
653,Alesso,Sweet Escape,4,5,3,2,2,5,5,3,1,6vPJvkEuWZPcv58NnQ3dBR,,electronic,tracks/6vPJvkEuWZPcv58NnQ3dBR.mp3
654,Louis Prima,Buona Sera,3,1,4,3,3,5,4,2,1,0DXm5n7SBxCED9ssTvrx2J,,jazz,tracks/0DXm5n7SBxCED9ssTvrx2J.mp3
655,Santigold,The Keepers,2,3,3,1,2,4,4,2,2,1BaVwEV5FogbZuCzpSc7Jl,,electronic,tracks/1BaVwEV5FogbZuCzpSc7Jl.mp3
656,Ella Fitzgerald,All of Me,2,2,5,2,2,5,3,1,1,0qZo9OzKPzg58Ts9ad4Bcy,,jazz,tracks/0qZo9OzKPzg58Ts9ad4Bcy.mp3
657,Knife Party,Centipede,2,2,2,1,1,4,4,5,1,0u2AIKDVafHwCFQ9LDnqxH,,electronic,tracks/0u2AIKDVafHwCFQ9LDnqxH.mp3
658,Kelly Clarkson,Love So Soft,2,1,2,3,1,5,5,3,1,16QN8cBubEq706vNtPpOME,,funk_soul,tracks/16QN8cBubEq706vNtPpOME.mp3
659,Madonna,He's a Man,1,1,2,2,2,2,3,2,2,4714JHYV5kiMKsuo8eP41E,,jazz,tracks/4714JHYV5kiMKsuo8eP41E.mp3
660,Fugees,Killing Me Softly with His Song,3,4,5,5,5,3,3,1,2,0Q0IVlqMV64kNLlwjPj0Hl,,funk_soul,tracks/0Q0IVlqMV64kNLlwjPj0Hl.mp3
661,Cheryl Lynn,Got To Be Real,3,2,4,2,2,5,4,3,1,58r4JuwHhXLAkttkaUZfLw,,funk_soul,tracks/58r4JuwHhXLAkttkaUZfLw.mp3
662,Louis Armstrong,Mood Indigo,4,3,5,4,5,3,1,1,3,1Fo98RNzO78WnMtkZKZXMW,,jazz,tracks/1Fo98RNzO78WnMtkZKZXMW.mp3
663,Ledisi,Alright,2,3,2,1,4,5,2,4,1,1wRQqmZwiF4thdQ8N7FiNv,,funk_soul,tracks/1wRQqmZwiF4thdQ8N7FiNv.mp3
664,Kandi,Don't Think I'm Not,1,1,3,4,2,4,3,1,2,487Dyzs7Xbbk4hIWYyYT80,,funk_soul,tracks/487Dyzs7Xbbk4hIWYyYT80.mp3
665,Feed Me,One Click Headshot,2,1,3,1,2,4,3,3,1,4z7t5KsfkxMC1PdOLgog4V,,electronic,tracks/4z7t5KsfkxMC1PdOLgog4V.mp3
666,Lana Del Rey,Video Games,5,5,5,5,5,2,5,2,5,24jvD83UgLmrdGjhWTFslY,,pop,tracks/24jvD83UgLmrdGjhWTFslY.mp3
667,Imogen Heap,Loose Ends,1,1,2,3,1,5,3,3,2,48Z9C1l1LfgpPxuQpfW2n6,,electronic,tracks/48Z9C1l1LfgpPxuQpfW2n6.mp3
668,Swing Out Sister,You On My Mind,1,2,2,2,3,4,2,2,1,4uYeKlfkLQMubZ9FhcbDfP,,jazz,tracks/4uYeKlfkLQMubZ9FhcbDfP.mp3
669,Burial,Broken Home,1,2,2,1,2,1,2,5,1,69P4h7GB5xQlIU6v1Qv7GN,,electronic,tracks/69P4h7GB5xQlIU6v1Qv7GN.mp3
670,Doris Day,Dream a Little Dream of Me,4,2,5,5,5,2,1,1,3,2HyPrPSANTIPkR6CfiytwY,,jazz,tracks/2HyPrPSANTIPkR6CfiytwY.mp3
671,Geri Halliwell,Love Never Loved Me,3,3,2,4,2,5,5,1,1,2s7DRQ5KxfMd4p53VH0viU,,pop,tracks/2s7DRQ5KxfMd4p53VH0viU.mp3
672,Legiï¿½o Urbana,Meninos E Meninas,2,3,4,2,1,5,3,2,1,22LN0RwHqTUJcIN4dzzB6N,,rock,tracks/22LN0RwHqTUJcIN4dzzB6N.mp3
673,Kylie Minogue,Did It Again,2,2,4,2,3,5,2,2,1,06N6MhUlurBOamI1rK9u2U,,pop,tracks/06N6MhUlurBOamI1rK9u2U.mp3
674,Ladyhawke,My Delirium,2,1,4,2,2,5,5,2,2,3vqSWOEMO4OOxa2QJHuitI,,pop,tracks/3vqSWOEMO4OOxa2QJHuitI.mp3
675,Alana Davis,32 Flavors,2,2,2,3,3,2,2,1,2,3o5dmw1M6ugfLpva7yTyDr,,rock,tracks/3o5dmw1M6ugfLpva7yTyDr.mp3
676,Frank Sinatra,Fly Me to the Moon,4,2,4,5,3,5,3,1,1,5b7OgznPJJr1vHNYGyvxau,,jazz,tracks/5b7OgznPJJr1vHNYGyvxau.mp3
677,Mayday Parade,Even Robots Need Blankets,3,3,5,5,3,4,3,1,2,1NivdSEUqwvnC6MzO8VZiG,,rock,tracks/1NivdSEUqwvnC6MzO8VZiG.mp3
678,Breathe Carolina,Edge of Heaven,2,2,2,1,1,3,4,4,1,4ZAqYMCngGjxr4sFGlowiy,,electronic,tracks/4ZAqYMCngGjxr4sFGlowiy.mp3
679,Stevie Nicks,Ghosts,1,1,2,1,1,2,3,5,1,6Cy4g8vU4WZJFYgwsAcG6K,,rock,tracks/6Cy4g8vU4WZJFYgwsAcG6K.mp3
680,Eva Cassidy,True Colors,3,2,5,4,5,3,2,1,2,7iYvpjSQ9OuXTAMGSRiLJZ,,jazz,tracks/7iYvpjSQ9OuXTAMGSRiLJZ.mp3
681,Michael Bublï¿½,Come Fly With Me,4,3,5,5,5,5,2,1,2,2Cakl6tRkLxccrnqJdvGpu,,jazz,tracks/2Cakl6tRkLxccrnqJdvGpu.mp3
682,Missy Higgins,Scar,2,1,2,3,3,4,2,1,1,1GUZZ8Z04qoRLtcCYkYxIM,,pop,tracks/1GUZZ8Z04qoRLtcCYkYxIM.mp3
683,Sting,Fields of Gold,5,2,5,5,5,4,2,1,3,0I1DJdLt9BKOb7GWmWxCjo,,rock,tracks/0I1DJdLt9BKOb7GWmWxCjo.mp3
684,Avril Lavigne,Girlfriend,2,2,5,3,2,5,5,3,1,45hOioMDJktr86iKDHC8gr,,pop,tracks/45hOioMDJktr86iKDHC8gr.mp3
685,Boys Like Girls,Thunder,4,2,5,4,4,3,3,1,3,1MrNveiYvWyKNAMiqn8xS8,,rock,tracks/1MrNveiYvWyKNAMiqn8xS8.mp3
686,Candlemass,The Ebony Throne,2,2,3,1,1,1,4,5,2,710qdYprxjsTDzCyW2xUWQ,,rock,tracks/710qdYprxjsTDzCyW2xUWQ.mp3
687,Nat King Cole,Orange Colored Sky,5,2,5,5,3,5,5,2,1,6fUDNcmsnnUVyOtEnA9xdC,,jazz,tracks/6fUDNcmsnnUVyOtEnA9xdC.mp3
688,Ella Fitzgerald,Dream A Little Dream Of Me,5,4,5,5,5,3,2,1,3,78MI7mu1LV1k4IA2HzKmHe,,jazz,tracks/78MI7mu1LV1k4IA2HzKmHe.mp3
689,"Earth, Wind & Fire",Mighty Mighty,2,1,2,1,1,4,3,3,1,3HFGDi2zGIgdXTocV5k2cs,,funk_soul,tracks/3HFGDi2zGIgdXTocV5k2cs.mp3
690,Selena Gomez,Love You Like a Love Song,4,3,5,5,2,5,4,2,1,0laYHRpNTS6i8FXdupHkJ4,,pop,tracks/0laYHRpNTS6i8FXdupHkJ4.mp3
691,Phoenix,1901,2,2,4,1,1,5,4,2,1,3FM33HqRlV7J1QJoPOnd2u,,pop,tracks/3FM33HqRlV7J1QJoPOnd2u.mp3
692,C.C. Catch,Strangers By Night,4,3,5,4,2,5,4,2,3,2fkWRtyjRGehSPjfWPxSjC,,pop,tracks/2fkWRtyjRGehSPjfWPxSjC.mp3
693,Chico Buarque,Tatuagem,2,1,2,3,5,1,1,1,2,2eNz0RVTnVhleCBrZETeDG,,jazz,tracks/2eNz0RVTnVhleCBrZETeDG.mp3
694,Edu Lobo,Candeias,4,3,4,5,5,2,2,1,3,50dHwlPsvC4Gp16DifoPOl,,jazz,tracks/50dHwlPsvC4Gp16DifoPOl.mp3
695,Annie,Hold On,3,2,2,2,5,4,3,2,3,3yvL51i2yIXfPAQiquQKbK,,pop,tracks/3yvL51i2yIXfPAQiquQKbK.mp3
696,Jamie Cullum,Mind Trick,4,3,5,4,5,5,4,1,1,1rLs5c68LOspqWKcCMdXKO,,jazz,tracks/1rLs5c68LOspqWKcCMdXKO.mp3
697,Frenzal Rhomb,Never Had So Much Fun,2,2,4,1,2,5,5,2,1,6M8EOu8P6cWMrJDPupNip1,,rock,tracks/6M8EOu8P6cWMrJDPupNip1.mp3
698,Sia,Don't Bring Me Down,3,3,3,3,3,2,2,2,5,4XSBnZBRdrIQzbIvmysvuC,,electronic,tracks/4XSBnZBRdrIQzbIvmysvuC.mp3
699,Suzanne Vega,In Liverpool,3,3,4,3,3,3,3,2,3,6HHspSEn21kZStPP4BN1xB,,rock,tracks/6HHspSEn21kZStPP4BN1xB.mp3
700,Anathema,Don't Look Too Far,2,3,3,3,4,2,3,1,4,1FBakgw7zFrcV2eT6w3FZD,,rock,tracks/1FBakgw7zFrcV2eT6w3FZD.mp3
701,Avril Lavigne,SpongeBob SquarePants Theme,1,1,4,1,2,5,4,3,1,0il663f3f63cvsRJtGmdO2,,rock,tracks/0il663f3f63cvsRJtGmdO2.mp3
702,Halsey,Now or Never,2,2,2,3,3,3,3,2,2,7i2DJ88J7jQ8K7zqFX2fW8,,electronic,tracks/7i2DJ88J7jQ8K7zqFX2fW8.mp3
703,Lykke Li,I Follow Rivers,3,3,2,4,5,5,4,2,2,4Jv7lweGIUOFQ7Oq2AtAh9,,pop,tracks/4Jv7lweGIUOFQ7Oq2AtAh9.mp3
704,Frank Sinatra,Like Someone in Love,5,4,5,5,5,4,3,1,4,0CaqEVnLB5plVzrlrMjfKT,,jazz,tracks/0CaqEVnLB5plVzrlrMjfKT.mp3
705,Tove Lo,Not On Drugs (Ali Payami Remix),5,2,4,3,2,4,5,2,2,3LIwnakr43o8zMLnsHVye9,,funk_soul,tracks/3LIwnakr43o8zMLnsHVye9.mp3
706,Yonderboi,Before you snap,3,2,2,1,2,1,4,5,2,1a9F0TEZ5fO4yWj0g9wojX,,electronic,tracks/1a9F0TEZ5fO4yWj0g9wojX.mp3
707,Nara Leï¿½o,Acender As Velas,3,3,4,4,4,3,1,1,2,51WPyWMsRCsQL1rLd0D6EO,,jazz,tracks/51WPyWMsRCsQL1rLd0D6EO.mp3
708,Crystal Castles,Pap Smear,3,3,1,1,2,2,3,4,1,2RuNFmIS9tzrEMRBeVFt5c,,electronic,tracks/2RuNFmIS9tzrEMRBeVFt5c.mp3
709,Delerium,Silence (feat. Sarah McLachlan),3,3,2,1,1,3,3,3,2,3oVnbdWg48ZrmsUAQQUKbU,,electronic,tracks/3oVnbdWg48ZrmsUAQQUKbU.mp3
710,Count Basie,Shiny Stockings,2,2,5,3,5,4,1,1,1,5JZoHrIGklz4iUlUNjMBcs,,jazz,tracks/5JZoHrIGklz4iUlUNjMBcs.mp3
711,Chico Buarque,Construï¿½ï¿½o,2,2,2,1,2,2,2,4,2,3FIuBxOxuQ6kYy8JO0gq2a,,jazz,tracks/3FIuBxOxuQ6kYy8JO0gq2a.mp3
712,Stan Getz,Sï¿½ Danï¿½o Samba,4,2,4,2,4,5,3,2,1,5je0CDv1Z1hT82Nek1Fjhl,,jazz,tracks/5je0CDv1Z1hT82Nek1Fjhl.mp3
713,Cathedral,Hopkins (The Witchfinder General),2,2,2,1,2,4,5,3,1,2BiEmhDluMGJyfG0Dd061S,,rock,tracks/2BiEmhDluMGJyfG0Dd061S.mp3
714,Lighthouse Family,Ain't No Sunshine,5,4,5,5,5,4,2,2,5,435rQGMojc5C6xJbtjeynu,,funk_soul,tracks/435rQGMojc5C6xJbtjeynu.mp3
715,Demi Lovato,Without the Love,2,1,3,2,1,4,5,3,3,4YD5RuRjByJ6Sz0srp5Aii,,pop,tracks/4YD5RuRjByJ6Sz0srp5Aii.mp3
716,Amy Winehouse,Know You Now,2,2,4,2,2,3,3,2,4,0UVTzpqtuQpuZCd7ZeZeTj,,jazz,tracks/0UVTzpqtuQpuZCd7ZeZeTj.mp3
717,The Jacksons,Blame It on the Boogie,5,4,5,3,2,5,5,1,1,3qI94hINNNeb4S7xQi18lS,,funk_soul,tracks/3qI94hINNNeb4S7xQi18lS.mp3
718,Bjï¿½rk,Enjoy,4,3,3,2,1,2,5,5,2,6JQVN9gi04NCK1tiz0aQA1,,electronic,tracks/6JQVN9gi04NCK1tiz0aQA1.mp3
719,Beck,Tropicalia,3,2,4,3,2,4,2,2,1,6rx6Ew1sday1KvsnD4HNdI,,jazz,tracks/6rx6Ew1sday1KvsnD4HNdI.mp3
720,Eliane Elias,Call Me,3,2,4,5,5,2,1,1,2,5iRxI8g8AxrQe6EpKYMtdN,,jazz,tracks/5iRxI8g8AxrQe6EpKYMtdN.mp3
721,Tok Tok Tok,Walk on the Wild Side,5,4,5,4,5,5,4,2,1,78G0LEqrs8HmEwhb75nYXQ,,jazz,tracks/78G0LEqrs8HmEwhb75nYXQ.mp3
722,Who Is Fancy,GOODBYE,4,2,2,4,3,3,2,2,2,6K5xY7EabiBLjd2HuBQIak,,pop,tracks/6K5xY7EabiBLjd2HuBQIak.mp3
723,Goldfrapp,Some People,4,2,4,4,4,2,2,3,4,0bB1VbAl9MctrLUOKf9WaS,,electronic,tracks/0bB1VbAl9MctrLUOKf9WaS.mp3
724,Florence + the Machine,Dog Days Are Over,4,4,5,4,4,5,5,3,5,1YLJVmuzeM2YSUkCCaTNUB,,pop,tracks/1YLJVmuzeM2YSUkCCaTNUB.mp3
725,John Mayer,Heartbreak Warfare,5,3,5,5,5,4,4,1,4,4gs07VlJST4bdxGbBsXVue,,rock,tracks/4gs07VlJST4bdxGbBsXVue.mp3
726,Gnarls Barkley,St. Elsewhere,4,4,2,1,3,3,5,4,3,2N5zMZX7YeL1tico8oQxa9,,funk_soul,tracks/2N5zMZX7YeL1tico8oQxa9.mp3
727,Belinda,Bailarï¿½a Sobre el Fuego,3,2,2,3,2,4,2,2,1,6OdBw3nV7nmGC5lSxf67p2,,electronic,tracks/6OdBw3nV7nmGC5lSxf67p2.mp3
728,Incognito,Still A Friend Of Mine,2,3,3,4,3,4,2,2,1,5B23BmNt1R61I7b8iuB4jg,,jazz,tracks/5B23BmNt1R61I7b8iuB4jg.mp3
729,Toto,Hold the Line,3,4,3,1,1,5,5,3,1,4aVuWgvD0X63hcOCnZtNFA,,rock,tracks/4aVuWgvD0X63hcOCnZtNFA.mp3
730,Sam Smith,I'm Not the Only One,4,3,5,5,4,4,3,2,3,7795WJLVKJoAyVoOtCWqXN,,pop,tracks/7795WJLVKJoAyVoOtCWqXN.mp3
731,Backstreet Boys,Larger Than Life,2,1,5,1,2,5,5,1,1,6sbXGUn9V9ZaLwLdOfpKRE,,pop,tracks/6sbXGUn9V9ZaLwLdOfpKRE.mp3
732,Katatonia,Deliberation,2,2,2,1,1,2,4,5,2,3z7jm3G3rdp05oTzYWkHNi,,rock,tracks/3z7jm3G3rdp05oTzYWkHNi.mp3
733,Basia,Drunk on Love,2,1,3,2,2,4,3,2,1,2oFMQdhYZUVd63DKRgJNVV,,jazz,tracks/2oFMQdhYZUVd63DKRgJNVV.mp3
734,Summer Heart,I Wanna Go,4,5,5,3,4,5,3,1,2,3EA4HwrlLdDJ3b4cX7JfqC,,pop,tracks/3EA4HwrlLdDJ3b4cX7JfqC.mp3
735,Chaka Khan,Tearin' It Up,4,3,4,2,2,5,5,2,1,7Hag038sye6QGKPZoJpXwU,,funk_soul,tracks/7Hag038sye6QGKPZoJpXwU.mp3
736,Mc Wm,Fuleragem,1,2,1,1,1,4,4,5,1,6tuzPD1zPPvwMbGiD0TBay,,funk_soul,tracks/6tuzPD1zPPvwMbGiD0TBay.mp3
737,Astrud Gilberto,Agua De Beber,1,1,4,3,5,3,1,1,2,3QKJELWORZZ7rUZDWeMWSA,,jazz,tracks/3QKJELWORZZ7rUZDWeMWSA.mp3
738,Roberta Sï¿½,Fogo E Gasolina,2,1,2,1,2,5,3,1,1,3z29d3vubYNEBeuuo2e8vE,,jazz,tracks/3z29d3vubYNEBeuuo2e8vE.mp3
739,Erykah Badu,Didn't Cha Know,2,2,4,4,5,3,1,1,2,7pv80uUHfocFqfTytu1MVi,,funk_soul,tracks/7pv80uUHfocFqfTytu1MVi.mp3
740,The Fall of Every Season,From Below,1,2,1,1,1,2,4,5,1,6Cf2i3EYgQcglOmPcR3BDo,,rock,tracks/6Cf2i3EYgQcglOmPcR3BDo.mp3
741,Nat King Cole,Aquellos Ojos Verdes,2,2,4,5,5,2,1,1,1,35uu4l4jYnCLMh88URXqoX,,jazz,tracks/35uu4l4jYnCLMh88URXqoX.mp3
742,The Cinematic Orchestra,Time and Space,3,3,2,3,5,1,1,3,5,6qqNMdHr1hcyF4amMDP5Sf,,electronic,tracks/6qqNMdHr1hcyF4amMDP5Sf.mp3
743,Shape of Despair,Descending Inner Night,3,4,2,1,3,2,5,5,3,6MlYQ2wTknOenhhYhofmdy,,rock,tracks/6MlYQ2wTknOenhhYhofmdy.mp3
744,Lorde,Royals,3,3,5,4,4,5,5,2,2,2dLLR6qlu5UJ5gk0dKz0h3,,pop,tracks/2dLLR6qlu5UJ5gk0dKz0h3.mp3
745,Knife Party,Bonfire,3,4,2,1,1,5,5,3,1,0QIYINh2AwmOmdu8CRYvlw,,electronic,tracks/0QIYINh2AwmOmdu8CRYvlw.mp3
746,Jamie Woon,Shoulda,2,2,3,5,5,2,1,2,3,6I39hUKfIBsPBLX42jE3Dk,,electronic,tracks/6I39hUKfIBsPBLX42jE3Dk.mp3
747,Chromeo,Bad Decision,2,1,2,1,2,5,5,3,1,0PIQF15Jp7HwouZPLqPj8b,,funk_soul,tracks/0PIQF15Jp7HwouZPLqPj8b.mp3
748,Chaka Khan,La Flamme,1,1,3,2,1,4,4,3,1,2eov5RDWfwpixHgts4okh9,,funk_soul,tracks/2eov5RDWfwpixHgts4okh9.mp3
749,Grace Jones,Scary But Fun,1,1,2,1,2,2,3,3,3,6ulf6TKwgoeKjNM7GPHmII,,funk_soul,tracks/6ulf6TKwgoeKjNM7GPHmII.mp3
750,Diana Krall,The Look Of Love,4,2,5,5,5,2,1,1,2,3CDHydgW0ssTh59f0jy1y3,,jazz,tracks/3CDHydgW0ssTh59f0jy1y3.mp3
751,Taylor Dayne,You Meant The World To Me,3,1,4,3,3,5,4,1,1,4GGKiv7YVIvwvGbbdcsmB1,,funk_soul,tracks/4GGKiv7YVIvwvGbbdcsmB1.mp3
752,Simon Curtis,D.T.M.,2,2,2,1,1,3,5,5,1,6SmXooAqsXFWej4L1xlpsV,,electronic,tracks/6SmXooAqsXFWej4L1xlpsV.mp3
753,Savage Garden,Hold Me,2,1,4,3,2,3,3,1,1,5z7UgjxvvKBTf3qZMDvddZ,,pop,tracks/5z7UgjxvvKBTf3qZMDvddZ.mp3
754,Tï¿½lï¿½popmusik,Don't Look Back,3,3,3,3,4,2,1,2,2,6T1DyqY15fNj7F5FK4r5VR,,electronic,tracks/6T1DyqY15fNj7F5FK4r5VR.mp3
755,Prince,Kiss,3,3,5,3,2,5,4,2,1,62LJFaYihsdVrrkgUOJC05,,funk_soul,tracks/62LJFaYihsdVrrkgUOJC05.mp3
756,Blur,Girls & Boys,2,1,4,1,1,4,2,2,1,5CeL9C3bsoe4yzYS1Qz8cw,,pop,tracks/5CeL9C3bsoe4yzYS1Qz8cw.mp3
757,Michael Kiwanuka,Rest,4,4,5,5,5,3,2,1,3,46ueNei78zAk47R2OOLInn,,funk_soul,tracks/46ueNei78zAk47R2OOLInn.mp3
758,Ella Fitzgerald & Louis Armstrong,Cheek to Cheek,4,2,5,5,5,4,2,2,1,33jt3kYWjQzqn3xyYQ5ZEh,,jazz,tracks/33jt3kYWjQzqn3xyYQ5ZEh.mp3
759,Usher,DJ Got Us Fallin' In Love,4,5,5,3,2,5,5,2,1,4356Typ82hUiFAynbLYbPn,,pop,tracks/4356Typ82hUiFAynbLYbPn.mp3
760,Renee Olstead,A Love That Will Last,4,3,5,5,5,3,1,1,2,4bJbSERtCqK9D6DRUPMmMh,,jazz,tracks/4bJbSERtCqK9D6DRUPMmMh.mp3
761,Elis Regina,Canto De Ossanha,2,1,3,2,3,3,2,2,1,7hli27iuIkMtJJMcLYou25,,jazz,tracks/7hli27iuIkMtJJMcLYou25.mp3
762,Aretha Franklin,I Never Loved a Man (the Way I Love You),3,2,5,4,4,4,4,3,4,7s25THrKz86DM225dOYwnr,,funk_soul,tracks/7s25THrKz86DM225dOYwnr.mp3
763,Alpine,Gasoline,3,2,3,3,4,4,3,1,1,1KHOOsJUHBy82PCZVV8Lmd,,pop,tracks/1KHOOsJUHBy82PCZVV8Lmd.mp3
764,Kylie Minogue,Love at First Sight,2,2,2,2,1,5,5,2,1,6ua8mbyHXTHpAmGyGpFAS2,,pop,tracks/6ua8mbyHXTHpAmGyGpFAS2.mp3
