"","artist","title","Wonder","Transcendence","Nostalgia","Tenderness","Peacefulness","Joy","Power","Tension","Sadness","Sublimity","Vitality","Unease","ICC","Familiarity","Liking","Spotify ID","Youtube Clip","Youtube ID","Youtube Start-Time","Youtube End-Time","Number of Raters","GEMS Version"
"479","Santigold","You'll Find A Way",31.67,20.92,12.67,5.25,9.92,53,49.58,28.5,3.75,16.08,51.29,16.12,0.85,1.17,2.92,"1ZUj6t3goYbtWrCKFnwzIf",NA,NA,NA,NA,12,"gems-9"
"480","The Pointer Sisters","I'm So Excited",18.18,15.71,50.59,15.24,13.24,69.24,48.35,9.94,1.35,22.59,58.79,5.65,0.96,4.06,4.06,"1ot6jEe4w4hYnsOPjd3xKQ",NA,NA,NA,NA,17,"gems-9"
"481","Armin van Buuren","This Is What It Feels Like",18.86,17.93,20.36,16.14,8.79,29.86,22.43,7.64,11.5,16.41,26.14,9.57,0.52,1.43,2.86,"5GjnIpUlLGEIYk052ISOw9",NA,NA,NA,NA,15,"gems-9"
"482","Cissy Houston","Think It Over",20.27,21.64,21.45,11.45,11.64,47.45,40.73,18,7.45,17.29,44.09,12.73,0.77,1.09,3,"09HKieZL31JLWTb2s5tm6I",NA,NA,NA,NA,11,"gems-9"
"483","Chris Rea","Fool (If You Think It's Over)",11.45,13.85,37.1,28.65,45.95,31.95,5.5,5.25,13.95,27.4,18.73,9.6,0.88,2.35,3.1,"0UHiH4dy1hXULYl8CgNxRV",NA,NA,NA,NA,20,"gems-9"
"484","Katy B","Katy on a Mission",10.39,7.83,3.06,2,2.5,10.06,23.5,15.56,1.94,5.16,16.78,8.75,0.57,1.56,2.17,"47uhrF6IvyE2eUyyfLAEzf",NA,NA,NA,NA,19,"gems-9"
"485","Emma Bunton","Take My Breath Away",10.08,2.75,22.42,43.58,19.33,15.25,2.25,0.42,7.33,19.63,8.75,3.88,0.83,1.42,2.58,"0wVPsQNQ4tsjTTf2LIdOA7",NA,NA,NA,NA,12,"gems-9"
"486","Electric Wizard","Vinum Sabbathi",4.54,6.08,6,1.73,2.88,8.65,36.38,41.92,5.42,4.25,22.52,23.67,0.96,1,1.92,"3d1uPNDeeceYhoNNo4pnv8",NA,NA,NA,NA,26,"gems-9"
"487","Noisestorm","Breakdown VIP",24.62,38.77,32.54,10.31,17.38,25.92,37.69,17.85,3,24.72,31.81,10.42,0.62,1.46,2.92,"1wrKexsB7sCKsRyfu4J4QT",NA,NA,NA,NA,14,"gems-9"
"488","High on Fire","Rumors of War",11.69,5.31,13.46,0.15,0.15,13.69,37.08,66.92,4.85,6.15,25.38,35.88,0.91,1.38,1.77,"33XdEVFV3YFrKQ0y99t6Sf",NA,NA,NA,NA,14,"gems-9"
"489","Caetano Veloso","Alexandre",14.07,5.57,9.43,10.5,10.5,40.29,11.07,9.29,2.36,10.01,25.68,5.82,0.8,1,2.64,"4fpHhkV7T4WEwdkpN5tL6R",NA,NA,NA,NA,14,"gems-9"
"490","Oliver Cheatham","Get Down Saturday Night",20,13.79,14.21,6.68,8.05,52.74,30.32,16.68,2.53,12.55,41.53,9.61,0.93,1.26,3,"0IZVSGXU9oBi6mbsWyLas6",NA,NA,NA,NA,18,"gems-9"
"491","Bruno Mars","Just the Way You Are",20.29,10.67,45.86,40.24,22.33,45.43,16.81,5.05,9.57,27.88,31.12,7.31,0.89,4.52,3.76,"7BqBn9nzAq8spo5e7cZ0dJ",NA,NA,NA,NA,21,"gems-9"
"492","Kelis","Rolling Through the Hood",5,6.36,17.73,15.45,22.91,17.55,20.36,3.91,8,13.49,18.95,5.95,0.44,1.18,2.09,"7bjpWKh3teUpsNgdpcq7eb",NA,NA,NA,NA,11,"gems-9"
"493","OutKast","Hey Ya!",8.38,4.75,32.12,1.12,9,53.88,40,3.62,1.12,11.07,46.94,2.38,0.86,4,3.62,"2PpruBYCo4H7WOBJ7Q2EwM",NA,NA,NA,NA,8,"gems-9"
"494","Lolly","Viva La Radio",21.58,12.42,24,11.33,11.33,39.33,23.17,24.83,1.42,16.13,31.25,13.12,0.68,1.67,2.17,"0N08KoCLrMNg9liFPucWhU",NA,NA,NA,NA,12,"gems-9"
"495","Kings of Convenience","I'd Rather Dance With You",26.64,11.36,26.91,33.91,24.09,30.91,16.36,6.45,5.09,24.58,23.64,5.77,0.68,1.64,3.09,"4hGOhC87bn7JBdYykOJJvJ",NA,NA,NA,NA,11,"gems-9"
"496","B.J. Thomas","Rock And Roll Lullaby",14.5,10.56,35.25,28.38,36.5,17.94,2,0.62,12.44,25.04,9.97,6.53,0.87,1.5,3.06,"3aVNV6pawEERvfdurW66ZT",NA,NA,NA,NA,16,"gems-9"
"497","Princess Chelsea","When The World Turns Grey",21.2,23.07,26,19.47,24,6.27,10.13,14,27.8,22.75,8.2,20.9,0.43,1.07,2.2,"3Oe4aYH6ifYIIYsX2isIR4",NA,NA,NA,NA,15,"gems-9"
"498","Aqua","Barbie Girl",10.53,19.63,58.37,5.58,10,60.42,21.63,0.53,0.53,20.82,41.03,0.53,0.95,4.74,3.42,"2RSOzvKUnfDDrb2nQPfpQU",NA,NA,NA,NA,19,"gems-9"
"499","Milli Vanilli","I'm Gonna Miss You",25.5,14.5,28.75,44.5,48.31,37.56,8.12,7.69,14.31,32.31,22.84,11,0.84,1.56,2.88,"2dThEJP9S344qzNhePcSzj",NA,NA,NA,NA,16,"gems-9"
"500","Bobby Womack","Woman's Gotta Have It",13.36,12.64,29.91,23.09,18.09,24.73,13.91,0,4.45,19.42,19.32,2.23,0.62,1.09,2.73,"20HCbY9qPpi1H2pP2MRUWy",NA,NA,NA,NA,13,"gems-9"
"501","Dido","Don't Leave Home",32.75,20.33,42.42,38,35.83,19.67,20.42,6.75,30.33,33.87,20.04,18.54,0.64,1.33,3.58,"4N7e9ltiDKb19Swu2CWqMB",NA,NA,NA,NA,12,"gems-9"
"502","En Vogue","Beat of Love",14,8.44,6.44,18.44,19.33,7,5.22,27,3.22,13.33,6.11,15.11,0.35,1.22,1.89,"2CHSYLRP4AQgyKV17Qc9QO",NA,NA,NA,NA,9,"gems-9"
"503","Ed Sheeran","Happier",23.29,15.14,39.29,30.71,25.21,5,7,10.29,43.57,26.73,6,26.93,0.75,3.29,3.14,"2RttW7RAu5nOAfq6YFvApB",NA,NA,NA,NA,13,"gems-9"
"504","Gorillaz","Feel good Inc.",62.92,26.08,17.54,24.85,29.85,48,23.31,7.38,0,32.25,35.65,3.69,0.79,3.08,4.23,"0d28khcov6AiegSCpG5TuT","https://youtube.com/clip/UgkxH7E3iJmQ7z_oAHV9C-z0ntbODARuTc-0","UgkxH7E3iJmQ7z_oAHV9C-z0ntbODARuTc-0","1:21","1:54",13,"gems-45_mx"
"505","Jamiroquai","Virtual Insanity",61.77,11,29.62,18.38,24.85,45,38.08,0,0.92,29.12,41.54,0.46,0.84,2.46,4.15,"2Bxt2qamL6iu0XN0Td484J","https://youtube.com/clip/UgkxgVQ5ux4pXyn83sb16otHzXBiTCpTh2V-","UgkxgVQ5ux4pXyn83sb16otHzXBiTCpTh2V-","0:43","1:13",13,"gems-45_mx"
"506","Jose Gonzales","Heartbeats",50.83,21.08,38.92,52.58,52.08,0,9.17,0,9.33,43.1,4.58,4.67,0.89,2.58,4.33,"11X4Gw3T4hoktVruLgTnm1","https://youtube.com/clip/Ugkx7lMXD9hmHssWqqYZ9DMvrmwWMWV2PRwB","Ugkx7lMXD9hmHssWqqYZ9DMvrmwWMWV2PRwB","0:59","1:26",12,"gems-45_mx"
"507","Aerosmith","I Don't Want To Miss A Thing",39.17,19.75,53.42,47.58,42.08,44.25,31.33,7.42,12.42,40.4,37.79,9.92,0.67,3.58,4.25,"225xvV8r1yKMHErSWivnow","https://youtube.com/clip/UgkxyD8sASPRaSOcUov9UHcKBrJOi3e8ktUQ","UgkxyD8sASPRaSOcUov9UHcKBrJOi3e8ktUQ","0:46","1:23",12,"gems-45_mx"
"508","Sugababes","Push The Button",45,14.73,24.91,12.55,12,57.36,42.45,17.73,6.91,21.84,49.91,12.32,0.69,3.45,3.91,"3EDS89HeAhHiZKlljciK0a","https://youtube.com/clip/Ugkxu8HzYufqmVieUjWOKqkoQqrrFpFbRnh7","Ugkxu8HzYufqmVieUjWOKqkoQqrrFpFbRnh7","0:32","1:16",11,"gems-45_mx"
"509","Boy","Little Numbers",58.17,29.17,17.58,25.5,31.42,54,14,0,3.5,32.37,34,1.75,0.84,1.92,3.75,"34UMrasAWi3VHMWpMePxGu","https://youtube.com/clip/Ugkxay_pPRNk-jT2297d6fkFixYmAiEd8rmG","Ugkxay_pPRNk-jT2297d6fkFixYmAiEd8rmG","0:16","0:46",12,"gems-45_mx"
"510","Neil Diamind","Sweet Caroline",39,23.83,29.33,20.33,6.83,53.92,18.42,0,0,23.87,36.17,0,0.74,4,3.92,"62AuGbAkt8Ox2IrFFb8GKV","https://youtube.com/clip/UgkxjzSMRMlrs2X84JF4whcxtQHzyLmCcxVw","UgkxjzSMRMlrs2X84JF4whcxtQHzyLmCcxVw","0:45","1:19",12,"gems-45_mx"
"511","Elton John","Your Song",30.23,24.06,37.66,23.46,22.06,21.57,25.94,5.66,20.74,27.49,23.76,13.2,0.56,4.29,4.09,"38zsOOcu31XbbYj9BIPUF1","https://youtube.com/clip/UgkxdWGkpjrXKcJkU6bVakI-M3-q0x9VjUwl","UgkxdWGkpjrXKcJkU6bVakI-M3-q0x9VjUwl","0:23","1:10",35,"gems-45_mx"
"512","Lady Gaga","Pokerface",23.53,14.09,30.59,0,11.53,67.76,43.15,3.21,0,15.95,55.46,1.6,0.95,4.47,3.74,"1QV6tiMFM6fSOKOGLMHYYg","https://youtube.com/clip/UgkxkOxrG1xvuhSDYypwMKFCijhV_a-eYS77","UgkxkOxrG1xvuhSDYypwMKFCijhV_a-eYS77","0:41","1:18",34,"gems-45_mx"
"513","Madonna","Don't Tell Me",10.15,8.18,17.21,10.3,26.76,30.42,8.33,12.91,0,14.52,19.38,6.45,0.8,2.3,2.85,"23EhTCPRTlLVM6VQUyh8bH",NA,NA,NA,NA,33,"gems-45_mx"
"514","Brett Dennen","She's Mine",21.79,9.15,21.12,31.58,44.48,30.36,3.91,10.3,1.06,25.62,17.14,5.68,0.9,1.33,3.18,"5MnmTKjatNTY3BJ2DURVjE","https://youtube.com/clip/UgkxGwAT62Ys-ElYvHeVhfu4CnuzlwX2YIta","UgkxGwAT62Ys-ElYvHeVhfu4CnuzlwX2YIta","0:09","0:54",33,"gems-45_mx"
"515","Little Big Town","Girl Crush",23.42,10.48,25.36,38.55,26.48,14.45,9.39,6.52,18.12,24.86,11.92,12.32,0.74,1.88,3.24,"11qh54D0PKkBwelpDxxiEU","https://youtube.com/clip/UgkxDHlPsZdT6FoffIsU2V6hSSCfOa5Y19OO","UgkxDHlPsZdT6FoffIsU2V6hSSCfOa5Y19OO","2:02","2:44",33,"gems-45_mx"
"516","Robin Schulz","Sugar",16.85,7.93,11.56,9.52,22,48.26,38,9,0,13.57,43.13,4.5,0.9,3.48,3.22,"5tf1VVWniHgryyumXyJM7w","https://youtube.com/clip/UgkxQj7p_YA0FCZ6NeermmWRYGyr0lFUwGyS","UgkxQj7p_YA0FCZ6NeermmWRYGyr0lFUwGyS","0:38","1:07",27,"gems-45_mx"
"517","Jeremy Kay","Have It All",24.19,14.3,19.33,38.11,30.48,30,16.59,2.19,8.33,25.28,23.3,5.26,0.8,1.41,3.37,"2lt8MKIve6BMPAJ6xfH8bL",NA,NA,NA,NA,27,"gems-45_mx"
"518","Keane","Everybodys Changing",23.11,20.61,30.93,12.43,32.11,32.14,9.5,1.75,11.5,23.84,20.82,6.62,0.77,2.79,3.54,"0yac0FPhLRH9i9lOng3f81","https://youtube.com/clip/UgkxfFTfgRA8-ahZmKesCxkX_XPNf-1VVkZT","UgkxfFTfgRA8-ahZmKesCxkX_XPNf-1VVkZT","0:59","1:30",28,"gems-45_mx"
"519","Enya","Only Time",24.11,34,38.59,29,45.59,17.63,16.59,2.11,19.56,34.26,17.11,10.83,0.81,4.26,3.78,"6FLwmdmW77N1Pxb1aWsZmO","https://youtube.com/clip/UgkxEUYgE850H2Vn3J6Mib6bW_dZNqnfvhCD","UgkxEUYgE850H2Vn3J6Mib6bW_dZNqnfvhCD","0:55","1:25",27,"gems-45_mx"
"520","Katie Tunstall","Suddenly I See",38.29,15.75,21.82,22.5,22.39,60.11,30.89,1.71,0,24.15,45.5,0.86,0.91,3.46,3.86,"5p9XWUdvbUzmPCukOmwoU3","https://youtube.com/clip/Ugkxiw2wzDrVBgD9-ufXze-4AHr4IZN8o3mo","Ugkxiw2wzDrVBgD9-ufXze-4AHr4IZN8o3mo","0:18","0:53",28,"gems-45_mx"
"521","Bruno Mars","Grenade",27.96,15.68,35.46,24.21,14.29,49.21,26.82,9.79,8.25,23.52,38.02,9.02,0.81,4.61,3.5,"4lLtanYk6tkMvooU0tWzG8","https://youtube.com/clip/Ugkx3jVwXevI7XbHnLHgOGEn0ZGfGnsqz2-I","Ugkx3jVwXevI7XbHnLHgOGEn0ZGfGnsqz2-I","1:35","2:41",28,"gems-45_mx"
"522","Macklemore","Same Love",40.46,19.07,34.93,32.5,30.25,31.57,13.32,4.96,6.25,31.44,22.45,5.61,0.83,3,3.54,"01uqI4H13Gsd8Lyl1EYd8H","https://youtube.com/clip/UgkxuB37w_IKefXDD5QrBIjRGgLlY6hrVi-H","UgkxuB37w_IKefXDD5QrBIjRGgLlY6hrVi-H","1:46","2:17",28,"gems-45_mx"
"523","Magic!","Let Your Hair Down",17.46,11.54,21,28.46,34.86,19.61,8.36,13.89,0,22.66,13.98,6.95,0.75,1.32,2.46,"0uQSHrFDVtbQyxNFCwm1EC","https://youtube.com/clip/Ugkx1v_0SUqzOh6Gz67YBFgOSjeWNF7q1AGb","Ugkx1v_0SUqzOh6Gz67YBFgOSjeWNF7q1AGb","0:39","1:24",28,"gems-45_mx"
"524","Elton John","Don't Go Breaking My Heart",43.67,18.83,25.2,10.7,35.2,67.6,31.17,7.33,0,26.72,49.38,3.67,0.93,3.53,3.8,"7HW5WIw7ZgZORCzUxv5gW5","https://youtube.com/clip/UgkxZiqeddPuUzbbBI1OrBqMZdSXJJ9vcqrD","UgkxZiqeddPuUzbbBI1OrBqMZdSXJJ9vcqrD","0:30","1:05",30,"gems-45_mx"
"525","The Weeknd","Starboy",36.37,18.77,15.9,21.3,24.3,39.83,16.1,17.6,6.53,23.33,27.97,12.07,0.7,3.4,3.27,"7MXVkk9YMctZqd1Srtv4MB","https://youtube.com/clip/UgkxgNYU59_0d7MEDEC03bVS5tQgr0-jTFkg","UgkxgNYU59_0d7MEDEC03bVS5tQgr0-jTFkg","1:12","1:43",30,"gems-45_mx"
"526","All American Rejects","Fallin Apart",28.07,17.13,9.13,9.73,26.77,56.2,40.03,8.67,0,18.17,48.12,4.33,0.91,1.77,3.43,"3YoLDoNNTKb7R3Gc3yRrGK","https://youtube.com/clip/UgkxDpumEt0h1YNhzNmcOcC_tpr896wgwGQa","UgkxDpumEt0h1YNhzNmcOcC_tpr896wgwGQa","0:33","1:01",30,"gems-45_mx"
"527","Bon Iver","Skinny Love",42,25.93,55.9,30.87,49.57,27.5,8.7,3.23,13,40.85,18.1,8.12,0.92,2.9,3.53,"1HkOPLwAJH3kE8UnqgxF4s",NA,NA,NA,NA,30,"gems-45_mx"
"528","Katie Perry","I Kissed A Girl",33.45,12.71,24.45,6.39,15.23,59.68,44.39,8.55,1.55,18.45,52.03,5.05,0.92,4.29,3.87,"14iN3o8ptQ8cFVZTEmyQRV","https://youtube.com/clip/UgkxtorIr5hC1D3sL7KcJF9n4-lfiSpsir65","UgkxtorIr5hC1D3sL7KcJF9n4-lfiSpsir65","1:07","1:40",31,"gems-45_mx"
"529","Brett Dennen","Closer To You",18.62,6.44,24.69,26.22,42.78,12.25,6.78,7.12,6.38,23.75,9.52,6.75,0.86,1.59,3.19,"2NqSfApThFnUxlKaj4tnXB","https://youtube.com/clip/UgkxZe58fNuASC2aCErF3xzGg5JqZFoV97YM","UgkxZe58fNuASC2aCErF3xzGg5JqZFoV97YM","0:51","1:36",32,"gems-45_mx"
"530","AnnenMayKantereit","Wohin Du Gehst",20.06,13.41,25.56,5.38,14.72,34.38,34.09,9.47,2.19,15.82,34.23,5.83,0.82,2.38,3.25,"40PO9gfu9bHdnsQqEKrcjg","https://youtube.com/clip/UgkxiaxSqFYnjQM_-8c_0iRU4V94IMleAKvA","UgkxiaxSqFYnjQM_-8c_0iRU4V94IMleAKvA","0:40","1:10",32,"gems-45_mx"
"531","Tracy Chapman","Fast Car",26.23,21.52,43.42,33.26,49.87,21.16,3.65,4.71,8.03,34.86,12.4,6.37,0.9,3.52,3.65,"2M9ro2krNb7nr7HSprkEgo","https://youtube.com/clip/UgkxFYKP3k8jH6kNkXl5mgSK7Ag_DrqVs8C4","UgkxFYKP3k8jH6kNkXl5mgSK7Ag_DrqVs8C4","0:16","0:45",31,"gems-45_mx"
"532","Leslie Clio","I Couldnt Care Less",20.27,5.38,1.62,11.04,24.27,39.38,19.81,8.69,0,12.52,29.6,4.35,0.84,2.54,3.08,"7kX5DiuPwRlYwPAHoOHFOg","https://youtube.com/clip/UgkxGMWXLNbHAOlKnOYIo79nGA58qYbtqoDD","UgkxGMWXLNbHAOlKnOYIo79nGA58qYbtqoDD","0:43","1:08",26,"gems-45_mx"
"533","Shakira","Hips Don't Lie",32.15,7.04,21.65,14.19,21.96,61.77,36.54,7.65,0,19.4,49.15,3.83,0.9,4.54,4,"3ZFTkvIE7kyPt6Nu3PEa7V","https://youtube.com/clip/UgkxNluYAMzINxUeKOeoMkF2rxCLFUF9XOX1","UgkxNluYAMzINxUeKOeoMkF2rxCLFUF9XOX1","0:19","0:38",26,"gems-45_mx"
"534","Atomic Kitten","Whole Again",24.56,8.7,32.11,21.19,10.96,35.11,7.37,3.44,2.3,19.5,21.24,2.87,0.8,3.19,3.52,"16MJqq0vEuW6GRX6faetTm","https://youtube.com/clip/UgkxRuEzjMw9YVumTIcZtXlLtf9ZE4JULUox","UgkxRuEzjMw9YVumTIcZtXlLtf9ZE4JULUox","0:42","1:12",27,"gems-45_mx"
"535","Pink","Who Knew",18.96,13.31,41.77,15.88,13.54,36.19,35.27,2.54,15.73,20.69,35.73,9.13,0.78,3.81,3.85,"2hns6Dv29Yrg68AVTJiAyA","https://youtube.com/clip/Ugkxi3QXqLYIWAvZYL3SdslNZi9uQQSez7A9","Ugkxi3QXqLYIWAvZYL3SdslNZi9uQQSez7A9","1:07","1:52",26,"gems-45_mx"
"536","Britney Spears","Baby One More Time",24.21,15.45,24.31,18.62,15.41,42.59,30,13.86,6.38,19.6,36.29,10.12,0.7,4.31,3.59,"3MjUtNVVq3C8Fn0MP3zhXa","https://youtube.com/clip/UgkxuNNi-4AibDVoT7ps_OXBcRHSfbERCYCV","UgkxuNNi-4AibDVoT7ps_OXBcRHSfbERCYCV","1:29","2:12",29,"gems-45_mx"
"537","Carlos Santana","Smooth",20.46,1.32,9.93,14.68,9,52.64,27.25,7.75,0,11.08,39.95,3.88,0.91,3.5,3.54,"0n2SEXB2qoRQg171q7XqeW","https://youtube.com/clip/Ugkxa9WPgW3Wr2q5p7RbL6ZNiDjGkWWpCEFk","Ugkxa9WPgW3Wr2q5p7RbL6ZNiDjGkWWpCEFk","1:14","1:44",28,"gems-45_mx"
"538","Leon Bridges","River",26.86,17.5,27.14,30,37.64,14.79,5.64,3.43,3.82,27.83,10.21,3.62,0.85,1.93,3.39,"3hhbDnFUb2bicI2df6VurK","https://youtube.com/clip/Ugkx0SGKkOhLVssE1_jINsxQmayREBED_VFK","Ugkx0SGKkOhLVssE1_jINsxQmayREBED_VFK","2:20","2:54",28,"gems-45_mx"
"539","The Beatles","Strawberry Fields Forever",24.41,16.03,32,38.76,38.24,9.79,3.62,9.83,3.41,29.89,6.71,6.62,0.87,2.86,3.24,"3Am0IbOxmvlSXro7N5iSfZ",NA,NA,NA,NA,29,"gems-45_mx"
"540","Panic! at the Disco","Nine In The Afternoon",26.32,17.25,22.25,20.46,17.18,44.89,23.5,7.86,3.57,20.69,34.2,5.71,0.76,2.29,3.5,"1S30kHvkkdMkcuCTGSgS41","https://youtube.com/clip/UgkxpMvawDtC--K3ew0T2xhMArA3w-vcvNHc","UgkxpMvawDtC--K3ew0T2xhMArA3w-vcvNHc","0:38","1:19",28,"gems-45_mx"
"541","Arctic Monkeys","Fluorescent Adolescent",48.64,9.86,17.93,8.93,19.93,60,23.79,2.36,3.32,21.06,41.89,2.84,0.93,3.07,3.96,"2x8evxqUlF0eRabbW2JBJd","https://youtube.com/clip/UgkxFpmf6nVY8mMY9E2qN1GPC8r7jZ7qaDVJ","UgkxFpmf6nVY8mMY9E2qN1GPC8r7jZ7qaDVJ","0:14","0:45",28,"gems-45_mx"
"542","Puff Daddy","I'll Be Missing You",37.04,21.89,42.71,22.36,20.18,32.68,9.68,6.04,17.39,28.84,21.18,11.71,0.74,4.43,4.07,"3QHONiXGMGU3z68mQInncF",NA,NA,NA,NA,28,"gems-45_mx"
"543","The Head And The Heart","Rivers And Roads",27.82,12.64,45.11,31.93,33.89,12.43,2.39,1.18,26.25,30.28,7.41,13.71,0.87,1.75,3.32,"4fN0dQGDaV4Hg7Gd7mBOE0","https://youtube.com/clip/UgkxgMkVL3kN_NS4-C46e9EgbwNJj1aih8MD","UgkxgMkVL3kN_NS4-C46e9EgbwNJj1aih8MD","0:22","0:54",28,"gems-45_mx"
"544","Ed Sheeran","Shape Of You",40.67,18.37,33.56,22.74,21.96,47.48,16.15,12.78,5.11,27.46,31.81,8.94,0.79,4.59,3.67,"7qiZfU4dY1lWllzX7mPBI3","https://youtube.com/clip/Ugkx4cMxVQKskjH_07oSOjcVG2b0SQ05qPj5","Ugkx4cMxVQKskjH_07oSOjcVG2b0SQ05qPj5","0:29","1:24",27,"gems-45_mx"
"545","Black Eyed Peas","Just Can't Get Enough",10.37,14.22,20.48,15.19,20.85,29,8,4.48,1,16.22,18.5,2.74,0.66,2.59,2.85,"3JA9Jsuxr4xgHXEawAdCp4","https://youtube.com/clip/UgkxuQwwZ90ruj0orcBQAjAnFL3mkurIBlLs","UgkxuQwwZ90ruj0orcBQAjAnFL3mkurIBlLs","0:35","1:13",27,"gems-45_mx"
"546","Childish Gambino","Redbone",12.11,12.74,24.48,25,22.7,30.96,6.52,16.3,3.3,19.41,18.74,9.8,0.59,2.67,3.11,"0wXuerDYiBnERgIpbb3JBR","https://youtube.com/clip/UgkxxKNS5myAtrxzpDH5xcgjbr1xSkc8RKoG","UgkxxKNS5myAtrxzpDH5xcgjbr1xSkc8RKoG","0:27","0:57",27,"gems-45_mx"
"547","Johnny Cash","Hurt",20.11,14.59,35.89,16.26,26.7,7.15,8.44,6.33,32.67,22.71,7.8,19.5,0.72,2.81,3.59,"28cnXtME493VX9NOw9cIUh",NA,NA,NA,NA,27,"gems-45_mx"
"548","Bruno Mars","Treasure",23.71,9.45,10.97,17.03,27.58,54.1,25.81,7.77,0.84,17.75,39.95,4.31,0.89,3.71,3.45,"55h7vJchibLdUkxdlX3fK7","https://youtube.com/clip/Ugkx-rrC5IaUoZr3-24uYboRqWLTaFxxw8ho","Ugkx-rrC5IaUoZr3-24uYboRqWLTaFxxw8ho","1:06","1:36",31,"gems-45_mx"
"549","Stevie Wonder","I Wish",26,1.81,15.06,6.81,14.1,60.74,21.94,2.58,2.48,12.75,41.34,2.53,0.94,2.29,3.39,"687YZan9Gol1UVvbpUSO6Y","https://youtube.com/clip/UgkxlIhVwyJFYKbpaZtpwOKbvNoCej0Snbxd","UgkxlIhVwyJFYKbpaZtpwOKbvNoCej0Snbxd","1:21","1:51",31,"gems-45_mx"
"550","The Jackson 5","Who's Lovin You",30.68,14.84,37.32,32.1,37.35,24.84,7.97,0,7.19,30.46,16.4,3.6,0.86,2.19,3.55,"6cZrsaNb4Zo9E5KHk7gcz5",NA,NA,NA,NA,31,"gems-45_mx"
"551","Moby","Porcelain",23.23,15.26,29.45,20.19,33.19,17.74,5.55,1.23,0,24.26,11.65,0.61,0.83,2.48,3.03,"1hEh8Hc9lBAFWUghHBsCel","https://youtube.com/clip/UgkxCeZp2xuJSLW0-0PZjBJt_V5-LaoVDjdx","UgkxCeZp2xuJSLW0-0PZjBJt_V5-LaoVDjdx","1:19","1:49",31,"gems-45_mx"
"552","Pharrell Williams","Happy",34.98,9.05,11.82,5.64,30.36,68.52,36.25,6.05,0,18.37,52.39,3.02,0.97,4.5,3.73,"60nZcImufyMA1MKQY3dcCH","https://youtube.com/clip/UgkxcuToeC5GK7NSDQ0dRpj9vfTFM3T2Ejcb","UgkxcuToeC5GK7NSDQ0dRpj9vfTFM3T2Ejcb","0:17","0:47",44,"gems-45_mx"
"553","Spice Girls","Wannabe",23.18,1.89,21.43,5.82,25.02,71.11,38.55,9,0,15.47,54.83,4.5,0.96,4.41,3.84,"1Je1IMUlBXcx1Fz0WE7oPT","https://youtube.com/clip/UgkxaJrntojT36lhBeApZNmRw5hlUG-lGDzg","UgkxaJrntojT36lhBeApZNmRw5hlUG-lGDzg","0:48","1:19",44,"gems-45_mx"
"554","Aretha Franklin","(You Make Me Feel Like) A Natural Woman",26.63,21.07,26.35,27.26,21.84,36,24.93,3.58,4.81,24.63,30.47,4.2,0.81,3.4,3.81,"5K09WxKdlkroDyEVyOSySy","https://youtube.com/clip/UgkxAxl_euy_NSiF65UEnOXUQ_rhHCK4doqc","UgkxAxl_euy_NSiF65UEnOXUQ_rhHCK4doqc","0:33","1:03",43,"gems-45_mx"
"555","Nina Simone","Feeling Good",20.21,25.3,29.65,28.14,28.19,48.91,39.7,3.26,0.58,26.3,44.3,1.92,0.91,4.12,4.09,"6Rqn2GFlmvmV4w9Ala0I1e","https://youtube.com/clip/UgkxcOl1VgzbVitwna_Kd3xIyvtcRJp-4xK_","UgkxcOl1VgzbVitwna_Kd3xIyvtcRJp-4xK_","0:33","1:03",43,"gems-45_mx"
"556","Whitney Houston","I Wanna Dance With Somebody",39.73,11.97,40.2,16.5,24.97,74.6,47.73,1.57,3.57,26.67,61.17,2.57,0.95,4.07,4.07,"2tUBqZG2AbRi7Q0BIrVrEj","https://youtube.com/clip/Ugkxkl1P_hb1huEiQYoB8yrAOtHOcRhZSatO","Ugkxkl1P_hb1huEiQYoB8yrAOtHOcRhZSatO","1:06","1:44",30,"gems-45_mx"
"557","The Collapsable Hearts Club","Easy Streets",18,4.4,10.1,4.03,11.1,39.87,15.77,26.73,0,9.53,27.82,13.37,0.87,1.6,2.33,"4NmWUWHsglLlJXvq1pGNsk",NA,NA,NA,NA,30,"gems-45_mx"
"558","Gotye","Somebody That I Used To Know",24,19.27,43.03,20.07,28.57,40.93,12.33,4.13,18.03,26.99,26.63,11.08,0.81,4.13,3.53,"6md4w95cnKaW64JyEQ3A0L","https://youtube.com/clip/UgkxsFY5Is4EMbq6uLHMb3uhqEaJ4CP6_bkH","UgkxsFY5Is4EMbq6uLHMb3uhqEaJ4CP6_bkH","1:15","2:10",30,"gems-45_mx"
"559","Justin Bieber","Love Yourself",17.07,12.7,28.73,43.07,43.6,29.77,0.33,3.53,8.43,29.03,15.05,5.98,0.91,4.07,3.63,"50kpGaPAhYJ3sGmk6vplg0","https://youtube.com/clip/UgkxfJUeujTh66zSIpNMqkr_TTNR2NSL0Oiz","UgkxfJUeujTh66zSIpNMqkr_TTNR2NSL0Oiz","0:35","1:07",30,"gems-45_mx"
